Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label,Year,Month,Month_Name,DayOfWeek,Hour,Shift
2021-07-08 13:50:00,Low,Accident,Suburban,Moderate,Clear,Unavailable,Available,100.0,Low,14.178950700436298,45,13.26,1,Unavailable,Unpaved Road,Minor,56.24991425970704,42.13290453769926,9.23,69.23272478621026,None,Human,Drone Only,2021,7,Jul,Thursday,13,Day (06:00-14:00)
2023-08-07 17:20:00,Low,Other,Urban,Low,Clear,Available,Available,85.21639844779168,Low,14.757376787798137,91,11.67,1,Unavailable,Local Road,Minor,63.34382412831428,40.13000785392048,7.84,72.4132935386235,None,Human,Drone Only,2023,8,Aug,Monday,17,Evening (14:00-22:00)
2018-02-09 10:50:00,Low,Fire,Urban,Moderate,Clear,Available,Available,82.51091934829864,Low,9.153978241122172,38,35.89,1,Available,Highway,Minor,45.0152128624803,35.882920762977264,9.93,84.18593797959501,Moderate,Human,Drone Only,2018,2,Feb,Friday,10,Day (06:00-14:00)
2023-08-25 21:10:00,High,Accident,Suburban,High,Clear,Available,Available,82.59752092509989,High,10.611437324161791,34,40.12,1,Unavailable,Highway,Major,49.64633564936691,55.91085508762687,0.74,42.5838265796033,None,Human,Ambulance Only,2023,8,Aug,Friday,21,Evening (14:00-22:00)
2021-02-27 05:40:00,Low,Fire,Suburban,Low,Clear,Available,Available,66.60785024159716,Low,14.00133717437453,19,41.26,1,Unavailable,Highway,Minor,56.82837472614701,46.3481533892852,7.71,67.01259546485525,Severe,Human,Drone Only,2021,2,Feb,Saturday,5,Overnight (22:00-06:00)
2024-12-23 00:40:00,High,Other,Urban,Moderate,Clear,Available,Available,75.58039812048727,Medium,12.636701027776056,65,39.01,4,Unavailable,Local Road,Minor,60.23701847883815,37.50166177416306,2.04,97.39516706514648,None,Human,Ambulance Only,2024,12,Dec,Monday,0,Overnight (22:00-06:00)
2018-09-18 04:40:00,Medium,Fire,Suburban,Moderate,Clear,Available,Available,67.76227148147981,Low,13.78031346402207,53,27.46,2,Unavailable,Local Road,Critical,58.6090683028784,44.47339496900792,3.01,42.02321550212245,None,Human,Drone Only,2018,9,Sep,Tuesday,4,Overnight (22:00-06:00)
2021-09-04 11:00:00,Medium,Cardiac Arrest,Urban,High,Clear,Available,Available,77.51200961056126,Low,12.020995668594455,63,28.43,2,Unavailable,Highway,Major,62.95431489293527,29.890224647455533,5.18,60.30713444794924,Moderate,Human,Drone Only,2021,9,Sep,Saturday,11,Day (06:00-14:00)
2022-11-29 05:50:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,70.02718006088269,Medium,21.678384202062485,23,11.23,2,Available,Local Road,Minor,55.98449081441365,32.76391059008007,7.05,63.23081431205696,None,AI,Ambulance Only,2022,11,Nov,Tuesday,5,Overnight (22:00-06:00)
2018-04-20 19:40:00,High,Accident,Urban,Moderate,Clear,Available,Available,69.19540884777962,Low,17.375570232734578,75,11.64,4,Available,Highway,Minor,75.13718774497,38.49198505044866,2.18,96.35445772916414,Moderate,Human,Drone Only,2018,4,Apr,Friday,19,Evening (14:00-22:00)
2018-10-11 07:20:00,Medium,Accident,Urban,High,Stormy,Available,Available,72.35883553210431,Low,13.604291225269336,17,9.7,2,Unavailable,Highway,Critical,79.17203269312712,38.7278001445305,3.69,37.67435705773648,None,AI,Hybrid Dispatch,2018,10,Oct,Thursday,7,Day (06:00-14:00)
2020-06-15 09:20:00,Medium,Fire,Suburban,Low,Clear,Available,Available,68.64244338121945,Low,29.07111843261398,91,7.58,1,Unavailable,Highway,Critical,36.941993575291455,32.28022341742581,8.13,85.34428822723865,None,Human,Ambulance Only,2020,6,Jun,Monday,9,Day (06:00-14:00)
2023-07-05 23:50:00,High,Fire,Urban,High,Clear,Available,Available,81.51367062215503,Low,22.01335307401095,76,46.04,1,Available,Highway,Minor,54.19664838434429,31.254844122573864,1.19,45.507055833101646,None,Human,Drone Only,2023,7,Jul,Wednesday,23,Overnight (22:00-06:00)
2023-04-06 12:30:00,High,Cardiac Arrest,Rural,Moderate,Clear,Unavailable,Available,63.49337864746079,Medium,12.280785488105288,19,26.29,1,Unavailable,Local Road,Critical,55.31773367589817,48.01231911689512,5.55,68.01894566500081,Moderate,Human,Drone Only,2023,4,Apr,Thursday,12,Day (06:00-14:00)
2024-02-02 14:00:00,Low,Accident,Urban,Low,Clear,Available,Available,81.52479550941145,Low,16.369067110382336,93,24.17,3,Unavailable,Highway,Major,46.61075425299991,39.81269859527393,4.58,45.15982996690183,None,Human,Ambulance Only,2024,2,Feb,Friday,14,Evening (14:00-22:00)
2018-09-29 21:30:00,Medium,Cardiac Arrest,Urban,Moderate,Rainy,Available,Available,71.10139018440671,High,5.0,93,36.14,1,Available,Highway,Critical,65.46214991641972,31.90981440482769,9.76,93.88842101864012,Moderate,Human,Drone Only,2018,9,Sep,Saturday,21,Evening (14:00-22:00)
2019-01-19 11:00:00,Medium,Accident,Suburban,Moderate,Clear,Available,Available,84.92095229870127,High,16.86685831596298,84,11.65,1,Unavailable,Local Road,Major,64.5123871227491,37.10485374625623,1.5,90.51208613240404,None,Human,Ambulance Only,2019,1,Jan,Saturday,11,Day (06:00-14:00)
2020-11-22 19:00:00,Low,Fire,Suburban,Low,Rainy,Available,Available,66.55073264477589,Low,12.83311874572476,35,26.74,4,Unavailable,Highway,Minor,61.70652882276817,38.12698825601929,1.12,36.340394438243386,None,AI,Drone Only,2020,11,Nov,Sunday,19,Evening (14:00-22:00)
2020-12-21 08:30:00,Medium,Accident,Urban,Moderate,Stormy,Unavailable,Available,94.90502230941084,Low,10.273974510542882,62,16.24,1,Unavailable,Highway,Minor,78.23390581495397,23.7651975063285,4.42,63.77757996179049,None,Human,Ambulance Only,2020,12,Dec,Monday,8,Day (06:00-14:00)
2019-04-14 16:30:00,Low,Accident,Urban,Low,Rainy,Available,Available,98.16726426524554,Low,12.110379417752103,60,28.86,1,Unavailable,Highway,Minor,57.39399906267547,28.5599017643193,1.52,62.96522106993919,Moderate,Human,Drone Only,2019,4,Apr,Sunday,16,Evening (14:00-22:00)
2019-09-18 21:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,84.41796420535307,Low,15.952352552114045,66,38.05,2,Available,Highway,Minor,65.52523837672429,46.38536702565417,8.44,85.71071407739353,Moderate,Human,Ambulance Only,2019,9,Sep,Wednesday,21,Evening (14:00-22:00)
2019-06-22 11:30:00,Medium,Other,Urban,Moderate,Clear,Available,Available,80.37341560796722,Low,16.067476381596116,41,38.55,1,Unavailable,Highway,Minor,57.8062538746709,32.00996648827602,6.11,65.44880756543873,None,Human,Ambulance Only,2019,6,Jun,Saturday,11,Day (06:00-14:00)
2019-02-03 22:50:00,Low,Accident,Urban,Moderate,Clear,Available,Available,87.15321083574868,Low,18.12821263823345,35,46.55,2,Available,Highway,Minor,72.7920926898113,33.14299241132432,6.74,52.64212317396381,Moderate,Human,Drone Only,2019,2,Feb,Sunday,22,Overnight (22:00-06:00)
2020-08-01 10:40:00,High,Other,Urban,Low,Clear,Unavailable,Available,78.75351584617188,Low,14.71696310921366,60,33.24,2,Unavailable,Highway,Critical,55.5851368370214,40.16244062267803,7.01,100.0,None,Human,Ambulance Only,2020,8,Aug,Saturday,10,Day (06:00-14:00)
2020-03-12 16:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,73.86595200097953,Low,11.30386960133194,50,48.19,1,Available,Highway,Minor,63.94894940492754,54.205128629115634,1.08,68.17178100606836,Moderate,Human,Hybrid Dispatch,2020,3,Mar,Thursday,16,Evening (14:00-22:00)
2022-05-19 12:50:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,73.58748642965175,Low,17.980939043736367,79,9.98,2,Unavailable,Highway,Critical,41.32042666356947,46.32686411462185,9.69,50.823425662798,None,Human,Drone Only,2022,5,May,Thursday,12,Day (06:00-14:00)
2022-08-04 09:10:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,74.63453555255983,Medium,11.815271082313467,60,10.7,1,Unavailable,Local Road,Minor,58.58190247929304,38.17308821122359,2.6,92.27956344745964,None,Human,Ambulance Only,2022,8,Aug,Thursday,9,Day (06:00-14:00)
2018-05-12 13:30:00,Low,Accident,Urban,Low,Clear,Available,Available,94.9241573678526,Low,12.6345181171659,16,45.09,2,Available,Unpaved Road,Minor,56.22969354193174,44.14033490685164,8.87,70.9389218067843,None,AI,Drone Only,2018,5,May,Saturday,13,Day (06:00-14:00)
2020-09-11 09:10:00,Medium,Other,Urban,Low,Clear,Unavailable,Available,74.98264615528933,Low,13.395650586222873,97,18.26,1,Unavailable,Highway,Major,70.88746137169522,40.19514988449279,3.88,48.15113836807533,Moderate,Human,Ambulance Only,2020,9,Sep,Friday,9,Day (06:00-14:00)
2024-07-03 18:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,91.78543777863852,Low,6.1064875141281085,28,22.0,2,Unavailable,Highway,Major,55.170123596108745,47.90252415190376,3.22,91.09255791436792,None,Human,Drone Only,2024,7,Jul,Wednesday,18,Evening (14:00-22:00)
2024-06-20 15:30:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,71.94484437725649,Low,17.539208107267,39,34.46,2,Available,Local Road,Major,60.77651352936246,35.090079858633175,3.67,65.26610702194375,Moderate,Human,Ambulance Only,2024,6,Jun,Thursday,15,Evening (14:00-22:00)
2020-09-09 08:00:00,Low,Accident,Suburban,Moderate,Clear,Unavailable,Available,83.60211880005977,Low,13.450133604646568,77,13.24,2,Unavailable,Highway,Minor,46.341029036001714,40.2869044673305,2.9,29.7202268548922,None,AI,Drone Only,2020,9,Sep,Wednesday,8,Day (06:00-14:00)
2023-01-05 09:20:00,Medium,Other,Urban,Moderate,Rainy,Available,Available,91.3728909395258,Low,10.717350880029237,65,27.77,2,Unavailable,Highway,Minor,49.0232069484349,44.990147411088486,9.65,81.24258338010544,None,Human,Drone Only,2023,1,Jan,Thursday,9,Day (06:00-14:00)
2024-05-24 17:50:00,Low,Accident,Urban,Low,Stormy,Unavailable,Unavailable,82.31564595721723,Medium,21.01184645544106,47,37.95,1,Available,Local Road,Major,68.35151457395793,21.871237738435852,1.38,49.0886029436961,None,Human,Drone Only,2024,5,May,Friday,17,Evening (14:00-22:00)
2018-04-29 16:50:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,73.56752597644487,Low,9.492093363121176,36,14.51,2,Available,Highway,Minor,58.9353503152022,41.983861378364864,8.44,98.64050360703274,None,Human,Ambulance Only,2018,4,Apr,Sunday,16,Evening (14:00-22:00)
2018-05-03 09:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,79.77115977159195,Low,8.419170961159107,67,10.29,1,Available,Highway,Critical,67.9839217101127,27.86099399261649,9.02,90.7506135846263,Moderate,AI,Ambulance Only,2018,5,May,Thursday,9,Day (06:00-14:00)
2023-02-02 18:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,64.29208880611341,Low,13.115558047120508,79,14.53,1,Unavailable,Highway,Major,45.42475199849815,32.92504466253495,1.1,64.9142585126425,None,Human,Drone Only,2023,2,Feb,Thursday,18,Evening (14:00-22:00)
2018-03-15 23:40:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,74.4584681115741,Low,14.314449790481897,65,3.68,2,Unavailable,Highway,Minor,62.13852836720275,27.89591309775671,9.98,100.0,None,Human,Hybrid Dispatch,2018,3,Mar,Thursday,23,Overnight (22:00-06:00)
2019-03-14 07:50:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,87.56314149739312,Low,15.547184524910216,23,13.13,1,Unavailable,Highway,Minor,50.67570652045632,40.49391975743036,2.47,93.44021627077126,Moderate,Human,Drone Only,2019,3,Mar,Thursday,7,Day (06:00-14:00)
2024-11-22 18:30:00,Medium,Accident,Urban,Low,Clear,Available,Available,89.81936098794912,Medium,17.15905132774063,87,7.61,1,Unavailable,Highway,Minor,57.17516708177566,37.32492193044784,2.99,66.27878303811251,None,AI,Drone Only,2024,11,Nov,Friday,18,Evening (14:00-22:00)
2018-08-01 13:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,96.6890615378375,Low,12.041144247831422,27,45.54,2,Available,Highway,Major,62.62693293082945,48.642566241726826,3.71,54.64792982175238,None,Human,Hybrid Dispatch,2018,8,Aug,Wednesday,13,Day (06:00-14:00)
2020-05-15 14:30:00,Medium,Fire,Urban,Low,Rainy,Unavailable,Available,77.17329365646943,Low,15.912636941191272,13,28.95,2,Available,Highway,Minor,62.26857093728361,37.98087655018131,8.87,72.13133043516547,None,AI,Drone Only,2020,5,May,Friday,14,Evening (14:00-22:00)
2021-11-28 06:30:00,Medium,Fire,Suburban,Moderate,Clear,Available,Available,60.495091881394615,Medium,17.60238366888528,35,6.02,1,Unavailable,Local Road,Minor,49.69139327104672,41.454213013124864,2.32,70.51604218269122,Moderate,Human,Drone Only,2021,11,Nov,Sunday,6,Day (06:00-14:00)
2023-12-22 17:00:00,Low,Other,Urban,Moderate,Clear,Available,Available,59.548132284403096,Low,14.47824288920744,47,20.41,2,Available,Highway,Minor,70.94867094057798,43.32741514000973,1.79,68.73857125719292,None,AI,Drone Only,2023,12,Dec,Friday,17,Evening (14:00-22:00)
2024-11-07 03:30:00,Low,Fire,Suburban,Moderate,Clear,Available,Available,76.21316388024803,Low,10.59889418317821,13,12.53,1,Unavailable,Highway,Minor,59.799549124837526,33.75767650240013,2.69,72.60982643023753,None,AI,Ambulance Only,2024,11,Nov,Thursday,3,Overnight (22:00-06:00)
2018-02-01 22:20:00,High,Accident,Urban,Low,Clear,Available,Available,72.93805924303912,Low,15.381308881937658,22,38.4,1,Unavailable,Highway,Major,66.58396353313513,42.51597417319126,9.57,60.45303774224876,Moderate,Human,Hybrid Dispatch,2018,2,Feb,Thursday,22,Overnight (22:00-06:00)
2022-01-20 14:20:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,92.0822335645095,Medium,18.58365291592818,42,8.72,4,Unavailable,Highway,Minor,42.43068809416438,51.928232253228245,9.17,63.34496351940857,None,Human,Ambulance Only,2022,1,Jan,Thursday,14,Evening (14:00-22:00)
2022-09-06 18:30:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,80.13543497483538,Low,18.60968055800516,39,44.04,1,Unavailable,Highway,Minor,65.58170975051618,45.928822866712,9.73,79.58832058957263,None,Human,Drone Only,2022,9,Sep,Tuesday,18,Evening (14:00-22:00)
2023-03-31 00:00:00,High,Fire,Rural,Low,Clear,Unavailable,Available,94.96242034977028,Low,7.4254324950507105,78,39.85,1,Available,Highway,Minor,68.36622113706665,27.421449218605478,4.86,100.0,None,Human,Ambulance Only,2023,3,Mar,Friday,0,Overnight (22:00-06:00)
2023-02-17 03:10:00,Low,Other,Rural,Moderate,Clear,Available,Available,75.90113888880792,Low,11.852926020042604,96,38.72,1,Unavailable,Local Road,Major,58.06604780259556,60.37088397484754,4.89,63.62676147858935,Moderate,Human,Ambulance Only,2023,2,Feb,Friday,3,Overnight (22:00-06:00)
2023-09-01 14:30:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,75.4185293915688,Low,15.932976011366698,39,2.16,1,Unavailable,Highway,Major,70.20803004414651,33.84323777500172,2.46,60.757239588491146,Moderate,AI,Drone Only,2023,9,Sep,Friday,14,Evening (14:00-22:00)
2020-11-11 11:30:00,Medium,Other,Urban,Moderate,Clear,Available,Available,84.97486993097596,Low,12.323038621805374,59,25.37,1,Available,Local Road,Major,61.95573641888768,39.46535433202404,3.65,87.2923014995464,None,Human,Drone Only,2020,11,Nov,Wednesday,11,Day (06:00-14:00)
2020-06-05 08:50:00,Low,Accident,Urban,Moderate,Clear,Available,Available,79.16511390386503,Low,15.36156806371353,39,23.01,1,Available,Highway,Minor,72.37949440455571,32.35290066029404,7.6,77.44722902214018,None,Human,Ambulance Only,2020,6,Jun,Friday,8,Day (06:00-14:00)
2020-05-20 09:10:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,98.49755696834112,Low,12.0101505541594,29,13.46,2,Available,Highway,Minor,57.48164318670164,44.143057446395474,9.05,76.09984446585462,None,Human,Hybrid Dispatch,2020,5,May,Wednesday,9,Day (06:00-14:00)
2021-03-15 06:30:00,High,Accident,Urban,Low,Clear,Unavailable,Unavailable,80.12836640621624,Medium,15.354633516555603,88,4.22,2,Available,Highway,Major,40.215582372546265,37.3415791785656,9.22,61.28306907276248,Severe,Human,Drone Only,2021,3,Mar,Monday,6,Day (06:00-14:00)
2023-04-18 16:30:00,High,Accident,Urban,Low,Clear,Available,Available,91.616040493892,Medium,13.510172665072306,65,38.32,1,Available,Local Road,Critical,59.652553017059695,48.82598636827981,1.49,52.10798561128296,Moderate,Human,Drone Only,2023,4,Apr,Tuesday,16,Evening (14:00-22:00)
2023-04-01 08:40:00,Low,Cardiac Arrest,Urban,High,Clear,Unavailable,Unavailable,67.8107193962926,Medium,7.6631519422401615,51,6.24,1,Unavailable,Highway,Major,68.95585784821458,35.49208868525371,8.78,51.526803481702615,None,Human,Ambulance Only,2023,4,Apr,Saturday,8,Day (06:00-14:00)
2018-02-17 23:10:00,High,Accident,Urban,Low,Clear,Available,Available,83.56398613447271,Low,11.364560149479535,23,28.82,2,Unavailable,Highway,Critical,57.53625804987289,23.815552104203945,9.69,99.01156149125956,None,Human,Hybrid Dispatch,2018,2,Feb,Saturday,23,Overnight (22:00-06:00)
2022-07-19 23:50:00,High,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,78.82622561754806,Low,13.576191622885396,79,20.66,2,Unavailable,Local Road,Major,74.27261269463656,45.38634633504677,5.58,64.08032137359254,Moderate,Human,Ambulance Only,2022,7,Jul,Tuesday,23,Overnight (22:00-06:00)
2018-09-30 09:50:00,Low,Accident,Urban,High,Clear,Available,Available,75.37934442248087,Low,11.163737938102791,62,37.48,2,Unavailable,Local Road,Minor,53.82676610144196,43.21499494495838,6.77,28.44444863655333,None,AI,Drone Only,2018,9,Sep,Sunday,9,Day (06:00-14:00)
2018-05-29 09:20:00,Medium,Accident,Suburban,Moderate,Clear,Available,Available,73.50561718388762,High,12.971276135433992,58,36.95,2,Unavailable,Highway,Minor,64.12152334388118,34.57100934554451,9.43,73.50030449447073,Moderate,Human,Ambulance Only,2018,5,May,Tuesday,9,Day (06:00-14:00)
2024-11-28 21:50:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,84.11343793398493,Low,5.62376222421525,61,20.25,1,Available,Highway,Minor,60.66974945002166,27.320001059247204,0.61,81.52963364338098,None,Human,Drone Only,2024,11,Nov,Thursday,21,Evening (14:00-22:00)
2024-01-15 22:40:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,70.86035248666154,Low,24.799817072392965,98,6.48,1,Unavailable,Unpaved Road,Major,58.240075272567246,32.78691170006845,3.86,78.26265936229133,None,Human,Drone Only,2024,1,Jan,Monday,22,Overnight (22:00-06:00)
2020-05-05 02:50:00,High,Accident,Urban,Low,Rainy,Available,Available,82.72955669843675,Low,20.929328202725323,79,10.22,1,Unavailable,Local Road,Minor,62.3351759456891,32.03217808715292,4.04,69.96650602099638,None,Human,Drone Only,2020,5,May,Tuesday,2,Overnight (22:00-06:00)
2024-06-30 04:00:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,68.4900597676332,Medium,14.801041147903346,61,10.28,2,Unavailable,Local Road,Minor,61.06152804935933,41.67701214561839,6.52,53.55704779279655,Moderate,Human,Ambulance Only,2024,6,Jun,Sunday,4,Overnight (22:00-06:00)
2018-05-12 17:10:00,Medium,Accident,Suburban,Low,Rainy,Available,Available,84.97041098808468,Medium,25.93087568606487,33,4.99,2,Unavailable,Highway,Minor,43.14041016067367,34.104606420992894,7.5,68.99821703922062,Moderate,Human,Drone Only,2018,5,May,Saturday,17,Evening (14:00-22:00)
2022-12-28 11:40:00,Medium,Accident,Urban,Low,Stormy,Available,Available,66.50963900512787,Medium,22.96868945835901,36,20.6,1,Unavailable,Highway,Critical,65.66167859056505,37.11656928581623,4.61,80.816546005415,Moderate,Human,Ambulance Only,2022,12,Dec,Wednesday,11,Day (06:00-14:00)
2020-11-22 20:50:00,Medium,Cardiac Arrest,Urban,Low,Rainy,Available,Available,77.91715720981621,Low,5.0,20,5.85,1,Available,Highway,Minor,58.04521083037161,44.83135783315546,1.73,70.9471505250444,Moderate,Human,Drone Only,2020,11,Nov,Sunday,20,Evening (14:00-22:00)
2018-01-28 01:20:00,Medium,Fire,Urban,Moderate,Clear,Available,Available,81.74109376535691,Medium,13.120033780429786,50,26.33,4,Available,Highway,Critical,57.19631938762809,38.64343947956327,8.03,58.92727990320852,None,Human,Drone Only,2018,1,Jan,Sunday,1,Overnight (22:00-06:00)
2019-11-11 11:30:00,Low,Other,Urban,Low,Clear,Available,Available,88.50724823107205,Low,14.45755590512477,75,29.54,2,Unavailable,Highway,Minor,54.18168542061101,36.665025182781726,3.18,63.85041045557919,None,Human,Hybrid Dispatch,2019,11,Nov,Monday,11,Day (06:00-14:00)
2022-09-10 21:40:00,Low,Other,Urban,Low,Rainy,Available,Available,87.39036915707356,Low,20.78376885790134,69,33.63,2,Available,Highway,Minor,66.16760504475329,46.57881286738196,8.49,61.81185704841915,Severe,AI,Drone Only,2022,9,Sep,Saturday,21,Evening (14:00-22:00)
2018-02-20 08:30:00,Medium,Accident,Urban,Low,Rainy,Unavailable,Available,62.26319215783825,Low,13.452861775398445,43,48.73,1,Available,Highway,Minor,65.67432781118369,44.74586015201118,3.35,66.46959397797568,None,Human,Ambulance Only,2018,2,Feb,Tuesday,8,Day (06:00-14:00)
2021-05-14 01:10:00,Low,Accident,Urban,Low,Stormy,Available,Unavailable,65.3768854137797,Medium,18.941990512278117,79,25.73,2,Available,Highway,Major,49.02855500812767,41.96001309955753,3.0,52.60638782318564,None,Human,Hybrid Dispatch,2021,5,May,Friday,1,Overnight (22:00-06:00)
2018-07-19 12:10:00,Medium,Accident,Suburban,Moderate,Clear,Available,Available,77.83597253078192,Low,18.705959866735128,51,13.0,2,Unavailable,Unpaved Road,Minor,72.97349841254729,45.26250408737276,6.51,53.48864251914653,None,Human,Drone Only,2018,7,Jul,Thursday,12,Day (06:00-14:00)
2019-04-13 22:30:00,Medium,Accident,Suburban,Moderate,Rainy,Unavailable,Unavailable,72.62017166877261,Low,10.642710628434935,80,13.02,1,Available,Highway,Minor,62.3830382268502,32.14971803829215,5.25,77.22319090093738,Moderate,Human,Ambulance Only,2019,4,Apr,Saturday,22,Overnight (22:00-06:00)
2024-03-01 15:00:00,Low,Fire,Urban,Moderate,Clear,Available,Available,91.48464380504902,Low,22.533041313741727,97,9.36,2,Unavailable,Highway,Minor,58.30242604716654,49.9378651700249,9.84,74.70668309643916,Moderate,Human,Drone Only,2024,3,Mar,Friday,15,Evening (14:00-22:00)
2018-09-01 08:50:00,Medium,Accident,Urban,Low,Rainy,Unavailable,Available,96.50669775822077,Low,13.32837653108536,12,45.0,1,Unavailable,Local Road,Minor,57.70112195365798,37.4077655443199,6.77,75.16949229414526,None,Human,Ambulance Only,2018,9,Sep,Saturday,8,Day (06:00-14:00)
2022-05-21 15:00:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,81.82487149938532,Low,14.593399188709752,81,1.11,2,Unavailable,Highway,Major,47.809343940864906,38.94920426546742,8.38,79.93934995594161,Moderate,AI,Drone Only,2022,5,May,Saturday,15,Evening (14:00-22:00)
2024-04-17 13:50:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,85.57478684919508,Medium,15.61456342973618,32,30.43,3,Unavailable,Local Road,Minor,53.95830842883361,39.05989418654988,2.1,71.86071297256098,Moderate,Human,Drone Only,2024,4,Apr,Wednesday,13,Day (06:00-14:00)
2021-12-13 17:40:00,Medium,Accident,Rural,Moderate,Stormy,Unavailable,Available,72.85569919772261,Medium,10.776678219710586,61,16.89,1,Available,Local Road,Minor,63.76407446046034,39.50484212889857,4.41,70.22141910067185,None,Human,Drone Only,2021,12,Dec,Monday,17,Evening (14:00-22:00)
2024-10-04 05:10:00,Low,Fire,Suburban,Moderate,Clear,Available,Available,76.11943114248444,Low,16.36973761922906,83,41.23,1,Unavailable,Highway,Minor,72.28619551168879,51.84031366994166,6.01,67.76176655072751,Moderate,Human,Drone Only,2024,10,Oct,Friday,5,Overnight (22:00-06:00)
2021-12-11 16:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,80.68480332439583,Low,11.20029366620546,56,19.25,1,Unavailable,Highway,Minor,55.34208627779271,43.77703994559533,8.81,71.86092661990857,None,Human,Ambulance Only,2021,12,Dec,Saturday,16,Evening (14:00-22:00)
2022-12-29 02:30:00,Low,Cardiac Arrest,Suburban,Moderate,Stormy,Available,Available,83.62292797551821,Low,25.162580655253983,99,7.23,1,Unavailable,Highway,Major,46.63870151228689,48.38630042626906,7.4,86.99367926255891,None,Human,Drone Only,2022,12,Dec,Thursday,2,Overnight (22:00-06:00)
2024-05-13 18:20:00,Low,Other,Suburban,Moderate,Clear,Available,Available,88.18367111988765,Low,13.597185768364604,93,11.19,2,Unavailable,Highway,Minor,65.99642292355736,43.96717056048835,9.45,65.70582087645003,Moderate,Human,Drone Only,2024,5,May,Monday,18,Evening (14:00-22:00)
2023-06-10 16:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,89.16137310516991,Low,24.431271276957983,27,24.2,1,Unavailable,Highway,Minor,66.89480085757728,33.87275197867008,9.68,68.60098985002408,None,AI,Drone Only,2023,6,Jun,Saturday,16,Evening (14:00-22:00)
2018-05-28 23:20:00,Medium,Other,Suburban,Low,Stormy,Available,Available,89.42032691505214,Low,20.73265849246025,29,39.02,4,Unavailable,Highway,Minor,84.20177577683695,50.74729190273662,7.02,62.0112745566458,None,Human,Ambulance Only,2018,5,May,Monday,23,Overnight (22:00-06:00)
2018-05-10 07:20:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,67.9026037652458,Low,14.352727749105828,47,46.39,1,Available,Highway,Minor,60.25274153237838,35.7275998578816,3.62,66.18885385026284,None,Human,Drone Only,2018,5,May,Thursday,7,Day (06:00-14:00)
2024-04-22 09:40:00,Low,Accident,Urban,High,Clear,Unavailable,Available,73.35448329282889,Low,23.999818312236517,36,7.42,2,Available,Local Road,Critical,49.60124973398607,37.24387365432502,6.93,63.37402974798427,Severe,Human,Ambulance Only,2024,4,Apr,Monday,9,Day (06:00-14:00)
2021-03-03 03:10:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,68.81637713097464,Low,23.20227216705763,89,22.08,2,Unavailable,Local Road,Major,64.25421726439886,56.210904319830206,4.07,50.36985410876531,None,Human,Hybrid Dispatch,2021,3,Mar,Wednesday,3,Overnight (22:00-06:00)
2019-07-06 23:10:00,High,Other,Urban,Low,Clear,Available,Available,73.64593093378357,Medium,11.776679112932076,36,19.09,2,Available,Local Road,Minor,54.39941395446259,40.083747191588174,9.52,100.0,None,Human,Ambulance Only,2019,7,Jul,Saturday,23,Overnight (22:00-06:00)
2021-03-08 02:10:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,92.02166010554882,Medium,18.777416207307176,40,6.98,1,Available,Unpaved Road,Minor,62.16882907161436,44.45758822334432,0.99,85.5005071404924,None,Human,Ambulance Only,2021,3,Mar,Monday,2,Overnight (22:00-06:00)
